,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-0.027100012,0.026190346,0.0006190274,-0.009311218,-0.022131013,-0.03840131,0.03153967,0.07937821,-0.026291303,-0.025579017,-0.0048618475,-0.052379712,0.0068010576,0.04340134,0.01370247,-0.0069601256,0.046655986,0.0012038273,0.0015433012,-0.061848614,0.020443236,-0.00902848,0.03371784,-0.023257107,-0.0016414667,0.016735833,-0.03332563,0.0009002569,-0.034062363,0.014055486,0.050117865,-0.019568825,0.010639811,-0.046507236,-0.03372406,0.04707913,0.022253199,-0.028945684,-0.019493835,-0.043029714,0.01800137,-0.036148056,-0.02090081,0.006708662,0.020357268,-0.017773205,-0.046281345,-0.016577316,0.010040513,0.0046782866,0.02364689,-0.04483372,-0.018554186,-0.013776687,-0.01631333,0.01904484,0.0384987,-0.02214509,-0.011904255,0.005493123,-0.014312845,0.0055604368,0.013171884,0.019886194,-0.0298065,0.06668114,-0.019874912,0.03814668,-0.046765722,0.018045614,0.0059314566,0.02380923,0.050247636,-0.008618742,0.040738538,-0.013352047,0.0037702925,0.0024534434,-0.031579513,-0.0068131955,-0.04830602,-0.018067146,-0.016468415,0.03045708,0.0016040041,-0.03197952,0.028154405,0.012622103,0.021462483,0.0051607057,0.033500016,0.017512938,0.0053647663,-0.018142488,0.065620735,0.021130094,0.024752794,-0.026700316,0.02230774,0.0027403845
11,-0.027100012,0.026190346,0.0006190274,-0.009311218,-0.022131013,-0.03840131,0.03153967,0.07937821,-0.026291303,-0.025579017,-0.0048618475,-0.052379712,0.0068010576,0.04340134,0.01370247,-0.0069601256,0.046655986,0.0012038273,0.0015433012,-0.061848614,0.020443236,-0.00902848,0.03371784,-0.023257107,-0.0016414667,0.016735833,-0.03332563,0.0009002569,-0.034062363,0.014055486,0.050117865,-0.019568825,0.010639811,-0.046507236,-0.03372406,0.04707913,0.022253199,-0.028945684,-0.019493835,-0.043029714,0.01800137,-0.036148056,-0.02090081,0.006708662,0.020357268,-0.017773205,-0.046281345,-0.016577316,0.010040513,0.0046782866,0.02364689,-0.04483372,-0.018554186,-0.013776687,-0.01631333,0.01904484,0.0384987,-0.02214509,-0.011904255,0.005493123,-0.014312845,0.0055604368,0.013171884,0.019886194,-0.0298065,0.06668114,-0.019874912,0.03814668,-0.046765722,0.018045614,0.0059314566,0.02380923,0.050247636,-0.008618742,0.040738538,-0.013352047,0.0037702925,0.0024534434,-0.031579513,-0.0068131955,-0.04830602,-0.018067146,-0.016468415,0.03045708,0.0016040041,-0.03197952,0.028154405,0.012622103,0.021462483,0.0051607057,0.033500016,0.017512938,0.0053647663,-0.018142488,0.065620735,0.021130094,0.024752794,-0.026700316,0.02230774,0.0027403845
12,-0.003982866,0.0074810586,-0.004846956,-0.007233572,-0.0102468105,-0.021627855,0.01913107,0.036526628,-0.0039534704,-0.025007877,-0.0005125317,-0.02899632,-0.00069995405,0.009871083,0.015852068,3.918451e-05,0.007730313,0.0019192031,0.0033670838,-0.018985083,-0.0013829657,-0.009548851,0.012344477,-0.019731045,0.006649987,0.008423901,-0.011874225,-0.005621666,-0.004918692,0.012100082,0.020613968,-0.011981014,0.008696158,-0.028402297,-0.013572106,0.024590932,0.01218132,-0.01825322,-0.0057354816,-0.019775644,0.01164122,-0.010275884,-0.0039424608,-5.0660077e-05,0.008853331,0.003529431,-0.021544803,-0.002109008,0.0094824415,0.013780381,-0.00029360928,-0.011452467,-0.016313419,-0.0023324715,-0.002376105,-0.0026266023,0.012549762,-0.0019552,-0.0075738155,-0.0011528726,-0.014749842,-0.0056290003,0.010208151,0.011608307,-0.022731984,0.030357301,-0.009714084,0.01493764,-0.011241018,0.019009436,-0.008338422,0.019485828,0.017150423,-0.0056431885,0.016753742,0.0004567815,0.011562531,0.0020910664,-0.0027710206,-0.0045824163,-0.013740552,-0.0139310425,-0.0066968147,0.0041460465,0.0071631037,-0.0033850656,0.010455537,0.0037215706,0.017535174,0.014864812,0.007201844,0.0026869029,0.010142666,0.00056520686,0.02851864,0.0214604,0.009536892,-0.01374635,0.016135901,0.0063026864
13,-0.003982866,0.0074810586,-0.004846956,-0.007233572,-0.0102468105,-0.021627855,0.01913107,0.036526628,-0.0039534704,-0.025007877,-0.0005125317,-0.02899632,-0.00069995405,0.009871083,0.015852068,3.918451e-05,0.007730313,0.0019192031,0.0033670838,-0.018985083,-0.0013829657,-0.009548851,0.012344477,-0.019731045,0.006649987,0.008423901,-0.011874225,-0.005621666,-0.004918692,0.012100082,0.020613968,-0.011981014,0.008696158,-0.028402297,-0.013572106,0.024590932,0.01218132,-0.01825322,-0.0057354816,-0.019775644,0.01164122,-0.010275884,-0.0039424608,-5.0660077e-05,0.008853331,0.003529431,-0.021544803,-0.002109008,0.0094824415,0.013780381,-0.00029360928,-0.011452467,-0.016313419,-0.0023324715,-0.002376105,-0.0026266023,0.012549762,-0.0019552,-0.0075738155,-0.0011528726,-0.014749842,-0.0056290003,0.010208151,0.011608307,-0.022731984,0.030357301,-0.009714084,0.01493764,-0.011241018,0.019009436,-0.008338422,0.019485828,0.017150423,-0.0056431885,0.016753742,0.0004567815,0.011562531,0.0020910664,-0.0027710206,-0.0045824163,-0.013740552,-0.0139310425,-0.0066968147,0.0041460465,0.0071631037,-0.0033850656,0.010455537,0.0037215706,0.017535174,0.014864812,0.007201844,0.0026869029,0.010142666,0.00056520686,0.02851864,0.0214604,0.009536892,-0.01374635,0.016135901,0.0063026864
14,-0.039225936,0.018169194,0.012709017,0.00700033,-0.019877065,-0.048945766,0.03934926,0.11129984,-0.046883147,-0.054407172,0.01127943,-0.08587799,0.009040242,0.042167585,0.023075212,-0.026740976,0.055264834,-0.00397844,-0.007229036,-0.07669149,0.03133315,-0.004701849,0.050964423,-0.045652755,-0.0037490982,0.010885348,-0.041622087,-0.006313976,-0.049038228,0.03104992,0.07284318,-0.028345931,0.012178823,-0.08577245,-0.031818844,0.07372686,0.016372204,-0.049648136,-0.028441243,-0.049894303,0.025668891,-0.038411133,-0.027194217,0.004328683,0.03653851,-0.022466406,-0.05700995,-0.01691524,0.021600548,0.021851948,0.019931804,-0.061232083,-0.02660057,-0.014053499,-0.017377358,0.023726895,0.041920807,-0.018179636,-0.029413044,0.017142037,-0.027621333,-0.007120127,0.024685252,0.021339115,-0.049747773,0.09146977,-0.014518539,0.041551054,-0.06452659,0.035692666,-0.0007618731,0.042047743,0.06631483,-0.0015191041,0.037491776,-0.006142221,0.023144346,-0.0040848,-0.03238126,0.0008655838,-0.06279972,-0.02158015,-0.036929585,0.04466647,0.0017997341,-0.037254374,0.03302366,0.014615001,0.037435867,0.016476661,0.042113848,0.027507024,0.010173358,-0.019767825,0.09150746,0.03724409,0.04611455,-0.032547727,0.021351524,-0.01387563
15,-0.039225936,0.018169194,0.012709017,0.00700033,-0.019877065,-0.048945766,0.03934926,0.11129984,-0.046883147,-0.054407172,0.01127943,-0.08587799,0.009040242,0.042167585,0.023075212,-0.026740976,0.055264834,-0.00397844,-0.007229036,-0.07669149,0.03133315,-0.004701849,0.050964423,-0.045652755,-0.0037490982,0.010885348,-0.041622087,-0.006313976,-0.049038228,0.03104992,0.07284318,-0.028345931,0.012178823,-0.08577245,-0.031818844,0.07372686,0.016372204,-0.049648136,-0.028441243,-0.049894303,0.025668891,-0.038411133,-0.027194217,0.004328683,0.03653851,-0.022466406,-0.05700995,-0.01691524,0.021600548,0.021851948,0.019931804,-0.061232083,-0.02660057,-0.014053499,-0.017377358,0.023726895,0.041920807,-0.018179636,-0.029413044,0.017142037,-0.027621333,-0.007120127,0.024685252,0.021339115,-0.049747773,0.09146977,-0.014518539,0.041551054,-0.06452659,0.035692666,-0.0007618731,0.042047743,0.06631483,-0.0015191041,0.037491776,-0.006142221,0.023144346,-0.0040848,-0.03238126,0.0008655838,-0.06279972,-0.02158015,-0.036929585,0.04466647,0.0017997341,-0.037254374,0.03302366,0.014615001,0.037435867,0.016476661,0.042113848,0.027507024,0.010173358,-0.019767825,0.09150746,0.03724409,0.04611455,-0.032547727,0.021351524,-0.01387563
16,-0.008068119,0.0015527523,-0.00015054469,0.0048283692,0.0013527996,-0.011644699,0.003571815,0.012732662,-0.009251695,-0.00798812,-0.0016846191,-0.0067999857,-0.000208126,0.006403408,-0.0034453855,-0.009648567,0.008371548,0.006387694,-0.0054447763,-0.011320732,0.0017219344,0.00040023378,0.0016907061,-0.0047966386,0.0018485168,-0.00064830994,-0.005050787,-0.0012400589,-0.0032978314,0.0031099685,0.010117429,0.00024250918,0.006711829,-0.009991497,-0.0020110218,0.0029269948,0.004633559,-0.0011306695,-0.0077296915,-0.0059041535,0.005004566,-0.013037872,-0.0070292978,-0.00032184017,0.007179369,0.003058482,-0.012558653,-0.0007790717,0.0076217884,-0.0060604634,0.0020848461,-0.007342782,0.002249606,-0.006179822,-0.0071537327,-0.0052956976,0.004289143,0.0036275766,-0.0030206076,-0.0018784306,-0.0063051297,0.001498621,0.0057845805,-0.0018962346,-0.0030669072,0.013263513,0.0012387745,0.005492164,-0.015336357,0.00090865727,-0.0026661963,0.010079683,0.0076946095,0.0031277144,0.005746536,0.0013397855,0.0065753735,-0.007972231,-0.00052438566,-0.0056433594,-0.010423571,0.003316461,0.004997807,0.00676948,0.0011367637,0.00023323577,-0.0035125797,-0.001744383,-0.00013417332,0.0034852242,0.005764697,-0.0034685396,0.00031724153,-0.00028167618,0.0058257235,0.00064249407,0.0086184945,-0.007126253,0.0030804977,0.0049282033
17,-0.008068119,0.0015527523,-0.00015054469,0.0048283692,0.0013527996,-0.011644699,0.003571815,0.012732662,-0.009251695,-0.00798812,-0.0016846191,-0.0067999857,-0.000208126,0.006403408,-0.0034453855,-0.009648567,0.008371548,0.006387694,-0.0054447763,-0.011320732,0.0017219344,0.00040023378,0.0016907061,-0.0047966386,0.0018485168,-0.00064830994,-0.005050787,-0.0012400589,-0.0032978314,0.0031099685,0.010117429,0.00024250918,0.006711829,-0.009991497,-0.0020110218,0.0029269948,0.004633559,-0.0011306695,-0.0077296915,-0.0059041535,0.005004566,-0.013037872,-0.0070292978,-0.00032184017,0.007179369,0.003058482,-0.012558653,-0.0007790717,0.0076217884,-0.0060604634,0.0020848461,-0.007342782,0.002249606,-0.006179822,-0.0071537327,-0.0052956976,0.004289143,0.0036275766,-0.0030206076,-0.0018784306,-0.0063051297,0.001498621,0.0057845805,-0.0018962346,-0.0030669072,0.013263513,0.0012387745,0.005492164,-0.015336357,0.00090865727,-0.0026661963,0.010079683,0.0076946095,0.0031277144,0.005746536,0.0013397855,0.0065753735,-0.007972231,-0.00052438566,-0.0056433594,-0.010423571,0.003316461,0.004997807,0.00676948,0.0011367637,0.00023323577,-0.0035125797,-0.001744383,-0.00013417332,0.0034852242,0.005764697,-0.0034685396,0.00031724153,-0.00028167618,0.0058257235,0.00064249407,0.0086184945,-0.007126253,0.0030804977,0.0049282033
18,-0.00523605,0.012190298,0.0085719535,0.0050357124,-0.0053826165,-0.014630286,0.019700773,0.04383646,-0.016951676,-0.016259806,0.005242085,-0.025762811,0.009557264,0.02197353,0.010066305,-0.0035258492,0.024351766,0.0021337909,-0.00034783222,-0.025427885,0.009589263,0.0011195275,0.02098115,-0.022185188,0.005289881,-0.0010184107,-0.012033382,0.00016510737,-0.013926707,0.009056038,0.023525506,-0.0056273295,0.005341918,-0.023824625,-0.013837614,0.019828029,0.00048735875,-0.020348351,-0.009664501,-0.02354798,-0.0010165,-0.015737569,-0.01767539,0.0029114913,0.017934902,-0.00080207037,-0.012736187,-0.001822559,0.009993944,0.012582039,0.009050502,-0.019215414,-0.0031976448,-0.005154502,-0.00043271985,0.008538003,0.014776354,-0.0053696535,-0.0013784068,0.011796725,-0.012874693,-0.0021590963,0.016744938,0.012546934,-0.02271821,0.032617826,-0.011469649,0.012493588,-0.021580525,0.013271058,0.0060331486,0.024591012,0.024497896,-0.00358445,0.024856288,-0.0011021006,-0.0015763708,0.0029189722,-0.015464902,-0.0023156775,-0.021599008,-0.008288809,-0.005695346,0.021714399,0.00018764398,-0.018767767,0.017662097,0.0061839325,0.012332563,0.009407647,0.008566479,0.010688862,0.0047812955,-0.004612151,0.03521003,0.013316186,0.018278243,-0.010900492,0.008729296,-0.003429719
19,-0.00523605,0.012190298,0.0085719535,0.0050357124,-0.0053826165,-0.014630286,0.019700773,0.04383646,-0.016951676,-0.016259806,0.005242085,-0.025762811,0.009557264,0.02197353,0.010066305,-0.0035258492,0.024351766,0.0021337909,-0.00034783222,-0.025427885,0.009589263,0.0011195275,0.02098115,-0.022185188,0.005289881,-0.0010184107,-0.012033382,0.00016510737,-0.013926707,0.009056038,0.023525506,-0.0056273295,0.005341918,-0.023824625,-0.013837614,0.019828029,0.00048735875,-0.020348351,-0.009664501,-0.02354798,-0.0010165,-0.015737569,-0.01767539,0.0029114913,0.017934902,-0.00080207037,-0.012736187,-0.001822559,0.009993944,0.012582039,0.009050502,-0.019215414,-0.0031976448,-0.005154502,-0.00043271985,0.008538003,0.014776354,-0.0053696535,-0.0013784068,0.011796725,-0.012874693,-0.0021590963,0.016744938,0.012546934,-0.02271821,0.032617826,-0.011469649,0.012493588,-0.021580525,0.013271058,0.0060331486,0.024591012,0.024497896,-0.00358445,0.024856288,-0.0011021006,-0.0015763708,0.0029189722,-0.015464902,-0.0023156775,-0.021599008,-0.008288809,-0.005695346,0.021714399,0.00018764398,-0.018767767,0.017662097,0.0061839325,0.012332563,0.009407647,0.008566479,0.010688862,0.0047812955,-0.004612151,0.03521003,0.013316186,0.018278243,-0.010900492,0.008729296,-0.003429719
